,conversation,speaker,backchannel_given,backchannel_recieved
0,abc1a4d5-6ca6-4785-a3fc-38bcfe551b58,5edef14e402f7d1ac3b97c74,165,335
1,abc1a4d5-6ca6-4785-a3fc-38bcfe551b58,5f4d435c030fef9d0136b496,335,165
0,7c35d830-2cc5-487b-9ca2-4385fbb38e86,5c1a4d7d1aea120001fdd685,98,54
1,7c35d830-2cc5-487b-9ca2-4385fbb38e86,5e83fab3af601d15b6fef5c7,54,98
0,ba9f29de-54ff-47ac-bbff-c8a40bad1689,5d2e4fd16adc630018df841c,127,137
1,ba9f29de-54ff-47ac-bbff-c8a40bad1689,5d537ba1809af30019713699,137,127
0,7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4,5f07ec0ec025b5421c3e3379,79,87
1,7a9841f0-c22d-48c5-a469-5ab0b4a4f9e4,5f7357ed17b7c1054311b85b,87,79
0,d17b1fe2-009e-4c93-81c0-2db63c3f0287,5deb1865986140241391d84a,88,82
1,d17b1fe2-009e-4c93-81c0-2db63c3f0287,5efbbac9041ae7163c083d36,82,88
0,2c770f9c-e6e6-4ccc-8215-6cbfdcb9af46,5f50732850c7c600098593df,138,97
1,2c770f9c-e6e6-4ccc-8215-6cbfdcb9af46,5f5ce7f940a2614f6cb6e747,97,138
0,25262e9d-0157-4bc2-a7aa-ce0f1509e075,5b997597caaef400011da16d,144,125
1,25262e9d-0157-4bc2-a7aa-ce0f1509e075,5eb3137a95eefd0eb9985c5b,125,144
0,cba111be-11e6-40a8-b79b-6d6e66b93a7a,5cb501c0c79edc0017faecd3,94,169
1,cba111be-11e6-40a8-b79b-6d6e66b93a7a,5dc59ba2dbf82041d1ebc7de,169,94
0,e937313f-66b6-4473-91f0-ce4752207458,5eeb88f7507eb331b39e0d1a,75,115
1,e937313f-66b6-4473-91f0-ce4752207458,5f11fc790127d60008657bfe,115,75
0,5a69b66a-61bc-45b5-98bd-ffb14fb1e1ec,5ee9201596dd421333942d06,71,92
1,5a69b66a-61bc-45b5-98bd-ffb14fb1e1ec,5f91a4aeb9f8bc031e8c27c9,92,71
0,718d778c-d62e-463a-97cd-d6d3550d19a3,5be05da9b5be300001e54be5,420,50
1,718d778c-d62e-463a-97cd-d6d3550d19a3,5eb35e715308a1157ae3b853,50,420
0,72357fad-5497-42d7-83c7-72663f8bed0d,5f3ac1732efa0a74f975b1a8,129,61
1,72357fad-5497-42d7-83c7-72663f8bed0d,5f5127e45185c93094565dcd,61,129
0,850c9bd1-b889-4787-a46f-6c272d6115a6,5ea0d8c7e106cc0ebc3262b1,158,168
1,850c9bd1-b889-4787-a46f-6c272d6115a6,5ea3e54c32fd2a37c8d34279,168,158
0,d5335b5e-df15-4928-ae10-515a1ea96aae,5f3b2b15f5d396257a4cd215,114,127
1,d5335b5e-df15-4928-ae10-515a1ea96aae,5f3fecd2bc9bac0b4ca93d30,127,114
0,fcb7689a-5614-475c-9ea8-493fbe045499,5f47e116dbc4a2230a521331,141,44
1,fcb7689a-5614-475c-9ea8-493fbe045499,5f4e8f0ac0126208c0db2f91,44,141
0,11d12d5d-4913-4134-a768-79d47cb72374,5e6cade3d92ffb26677dbd84,90,129
1,11d12d5d-4913-4134-a768-79d47cb72374,5ea25b82a46065174c689daa,129,90
0,1dd0b2ad-3bd9-4159-9d3e-e617850002d8,5ee2aa08fb2efb7bf0d0f60c,202,93
1,1dd0b2ad-3bd9-4159-9d3e-e617850002d8,5eeaae03e1959f18cd331cd0,93,202
0,853976a7-d129-47e3-880c-210ace486378,5da4e65ee7fdf4001aa4dab1,130,53
1,853976a7-d129-47e3-880c-210ace486378,5dd0b075c944d1174e6e3c5a,53,130
0,155203ec-a9c3-49d7-a135-b8b3676d8658,5c670a430d80fd00014264f9,58,274
1,155203ec-a9c3-49d7-a135-b8b3676d8658,5ef54b31234db61ac1c7fdb0,274,58
0,a46d2ea8-33de-43f2-9d04-47a041c5e983,5ad4a9f30f5d3900016a4d8b,34,178
1,a46d2ea8-33de-43f2-9d04-47a041c5e983,5f14d5cdb5d4c20e78dc1672,178,34
0,e5f02b46-8e88-425d-b1a9-9e21c4536fe1,597b858909bdcf000153ff58,54,154
1,e5f02b46-8e88-425d-b1a9-9e21c4536fe1,5d0eb8f40c09d600174dca28,154,54
0,8a2c96ea-b898-4da6-87c1-2a79aa31a658,5be05da9b5be300001e54be5,170,40
1,8a2c96ea-b898-4da6-87c1-2a79aa31a658,5e9ce0a46976671ceda6082a,40,170
0,b08ece6b-6cfa-4de6-97fb-e0591335a9f1,5c5da579bfe5280001448433,51,402
1,b08ece6b-6cfa-4de6-97fb-e0591335a9f1,5e6d6545993427329a35b800,402,51
0,aef61369-9cd8-4cf2-8f59-6e8dac594ae9,5f502bf5e0375819a32f2e16,187,152
1,aef61369-9cd8-4cf2-8f59-6e8dac594ae9,5f514f870e7da937375cdde0,152,187
0,0da3e9ac-d5a5-4df0-abf4-f3eb3fc62788,5cf942378da406000127871f,217,73
1,0da3e9ac-d5a5-4df0-abf4-f3eb3fc62788,5de79e713cf27970edc23950,73,217
0,9ae602b5-4040-441b-b8e3-a9cae93d5b43,5987c9f26ab9880001b5b04d,232,161
1,9ae602b5-4040-441b-b8e3-a9cae93d5b43,5c57d2dccf1cd900018d7226,161,232
0,cc7ea669-d658-4508-8d31-87c646bc580e,5f23ff398626c51fdd6c3fb5,89,169
1,cc7ea669-d658-4508-8d31-87c646bc580e,5f9046884e1e100ba07765be,169,89
0,113c581b-c891-4735-90c4-61f1e6efdf93,56f91ae77f69ff000aff9a09,144,304
1,113c581b-c891-4735-90c4-61f1e6efdf93,5e1b7c078b6dfb3ab0565e50,304,144
0,5bde82b3-4a86-497b-a4c6-a26f3ce01e87,5c5e4e5106006e0001db8f0c,50,46
1,5bde82b3-4a86-497b-a4c6-a26f3ce01e87,5eee2f5b6a22952a2bce82fc,46,50
0,7a2f47af-d76d-495c-b592-40bf92a221c4,5db6f5c8c5ffeb000ac7cfb2,153,68
1,7a2f47af-d76d-495c-b592-40bf92a221c4,5ef19d99454675561e3fc9bb,68,153
0,41126a20-ce2c-4eab-90af-9455356e03bb,5e7072e5fb136c63e94f3fa4,107,141
1,41126a20-ce2c-4eab-90af-9455356e03bb,5f375d51fae4971ed086f809,141,107
0,ec90a3c6-9441-42f3-bc93-a5da6c967794,5d2e4fd16adc630018df841c,277,114
1,ec90a3c6-9441-42f3-bc93-a5da6c967794,5de855017d44177cafe19840,114,277
0,ac263639-1f62-449e-b777-27155af5aea7,5dcfe5ec41fb3f0de0080f1a,270,193
1,ac263639-1f62-449e-b777-27155af5aea7,5ea8aea9e641063184658126,193,270
0,2d20999a-e929-43c8-9b4f-f220cafc06d1,5eb2f1a1ce5ba10ab2c0a042,84,269
1,2d20999a-e929-43c8-9b4f-f220cafc06d1,5f0963c6310eaf000b922e94,269,84
0,61f439d4-55ca-482d-b78f-21ed14af9912,5e68dfbe9918b20349f76035,177,48
1,61f439d4-55ca-482d-b78f-21ed14af9912,5e7cf03fea45cb369b402703,48,177
0,5ad3e585-7fe0-484e-9fc2-8b552af24e02,5be76781f6d13b0001cf5257,113,184
1,5ad3e585-7fe0-484e-9fc2-8b552af24e02,5d1e36a751bab9001616225f,184,113
0,7d0033eb-06d9-48f7-a551-b3ca5507d99a,5edfa08db0711a2891ebd61f,251,200
1,7d0033eb-06d9-48f7-a551-b3ca5507d99a,5eea596158a5a50f8e29547b,200,251
0,46f8e9b8-f80a-48cf-90a0-2e29908202c0,57656f6c2bfddf000125cce5,189,91
1,46f8e9b8-f80a-48cf-90a0-2e29908202c0,5d5eeb06d8bcde00162d73f1,91,189
0,84842960-26e4-4adf-8de0-e6319684d69f,5efbdfe2d66b1418c2ba858a,83,252
1,84842960-26e4-4adf-8de0-e6319684d69f,5f4c9e74da9c148b0d42ecbd,252,83
0,93f3cf2c-cc98-4177-863d-28b32f36cf36,5c7ec09ff123b3001022c20a,103,142
1,93f3cf2c-cc98-4177-863d-28b32f36cf36,5ebb48fa86aba5115f8f33c9,142,103
0,94ac8821-51cc-4d9c-a185-b98cbdcd938b,5a791168f49c9a0001f31061,28,63
1,94ac8821-51cc-4d9c-a185-b98cbdcd938b,5e4aedd76f4883000e48bfe4,63,28
0,7dfedc6e-c3c9-4d43-a21c-ebf8a230d116,5ede1b9de880a5035a41da35,234,26
1,7dfedc6e-c3c9-4d43-a21c-ebf8a230d116,5ee6c849ecd49045280d2ad8,26,234
0,f84ed43d-38b0-4f89-aca3-32bd12d8e4fa,5db721e8e26da7000b6c7f85,87,138
1,f84ed43d-38b0-4f89-aca3-32bd12d8e4fa,5eeb412dde2ce12142b917b3,138,87
0,d7a96d59-d94f-4e56-b7c4-6e056c561f58,5ea92954ef7ece00096faf5a,174,112
1,d7a96d59-d94f-4e56-b7c4-6e056c561f58,5efe33b14177723069d82cfd,112,174
0,e6ff4cfd-d3e1-464f-964c-e610fea7015a,5cb62e9293342300017a72a1,82,127
1,e6ff4cfd-d3e1-464f-964c-e610fea7015a,5ebaf9c3d131ca09d7a08a47,127,82
0,7b0c2ca2-e2cc-4b72-a930-b52ad2dba8ae,5c43c90d5aca820001f73f6f,51,127
1,7b0c2ca2-e2cc-4b72-a930-b52ad2dba8ae,5ea1fcf9dfd09210e8645727,127,51
0,f04cbd1f-b12f-4793-ad9e-042ac9d78631,571cea664ca277001153c045,79,35
1,f04cbd1f-b12f-4793-ad9e-042ac9d78631,5d1e5e30a043ee0019453932,35,79
0,262878c2-d717-48ac-a35a-73e91bc685a6,5e820a4e26ed71918013d860,134,176
1,262878c2-d717-48ac-a35a-73e91bc685a6,5f112c3557b476490891ec16,176,134
0,99cd443d-d3ce-454e-9359-8df20b9f6faf,5bf604c93a46830001a6d26b,343,84
1,99cd443d-d3ce-454e-9359-8df20b9f6faf,5c91d45264d5c100171ea8ab,84,343
0,48d0dad2-2bfb-4c22-ac49-139a62dda270,5d3f6c700bd40e001cf67d98,135,35
1,48d0dad2-2bfb-4c22-ac49-139a62dda270,5eb35e715308a1157ae3b853,35,135
0,eaed7cd0-85d8-43d4-a2a7-97d7a062d418,5c5da579bfe5280001448433,102,243
1,eaed7cd0-85d8-43d4-a2a7-97d7a062d418,5f4c3b115080c673d7923c91,243,102
0,02053f7c-a002-4797-9139-037798747eb2,59d5126df35ff40001914d8e,85,139
1,02053f7c-a002-4797-9139-037798747eb2,5d10eaf23afd390019075267,139,85
0,8e88babc-8098-4a2b-b533-252a2419f7be,5b48e77c369f84000112a85c,66,63
1,8e88babc-8098-4a2b-b533-252a2419f7be,5c284e0970d93a0001211e16,63,66
0,9a14411e-f7e2-4614-bdeb-a4a0a8f7e623,5d5dc2d37bfc8400013b653c,147,158
1,9a14411e-f7e2-4614-bdeb-a4a0a8f7e623,5f67c86c73bbcf40f72deeaa,158,147
0,6ff52c45-b861-472c-9ae1-10b11df3d881,5c989ea4c7f75b0001677fa8,242,65
1,6ff52c45-b861-472c-9ae1-10b11df3d881,5d961edc1b7e120012c4ca34,65,242
0,14642cb6-c054-4403-9c04-ef62460950b5,5a2ef2d89c334d0001775a0c,186,117
1,14642cb6-c054-4403-9c04-ef62460950b5,5e21d253c7fe654b45073bcf,117,186
0,2608d293-6af3-4f26-959c-e0f6a2597a37,5c114210280a8200019d7b1d,161,90
1,2608d293-6af3-4f26-959c-e0f6a2597a37,5de9ca3319398a0f991c84cb,90,161
0,a229f290-64dd-44d1-9794-6f5269b93a71,5dcb55b60133ef83a90f85ac,62,57
1,a229f290-64dd-44d1-9794-6f5269b93a71,5e4ce1b969ff371388c86078,57,62
0,397d469d-1ae2-4d4d-8cd4-20ccb3b260de,5d81746b784c7600198580ee,118,30
1,397d469d-1ae2-4d4d-8cd4-20ccb3b260de,5f55b2de5c3cb118507479f5,30,118
0,6f20129e-25be-4f00-bdec-6f8e2e0f7147,5adfa230f6b58c0001fa8cb1,140,66
1,6f20129e-25be-4f00-bdec-6f8e2e0f7147,5c7e91c1973c990016ea72b0,66,140
0,f8289ddc-c85c-4337-9ac8-fbe553f56219,5de7e24d97378d000b4eefb5,89,232
1,f8289ddc-c85c-4337-9ac8-fbe553f56219,5f4964284f80c214e8404fc0,232,89
0,0af09289-1953-4e71-bee5-b34a5828fe52,5f4f880fe0a90c049c47adca,98,379
1,0af09289-1953-4e71-bee5-b34a5828fe52,5f568b81712ed00cb3759181,379,98
0,dcf1796f-bec3-4ed8-a124-155042e8e214,56df9a836b4093000bd896c7,108,131
1,dcf1796f-bec3-4ed8-a124-155042e8e214,5f26523b9e04df29fc462ea6,131,108
0,51e1704c-3a80-49c9-a22e-2c4db6332d43,5eea4a214c865810724760f1,113,174
1,51e1704c-3a80-49c9-a22e-2c4db6332d43,5efe549cd061693579bff438,174,113
0,85bb0a1d-9632-4786-9e7e-cc97bbe5b632,5c5da579bfe5280001448433,121,146
1,85bb0a1d-9632-4786-9e7e-cc97bbe5b632,5f352e9b8ad4af48c58d8143,146,121
0,fe4a5de5-3b9c-4b6f-8e70-403db8a1caec,5d8d29488bb7fa001a59cfec,113,118
1,fe4a5de5-3b9c-4b6f-8e70-403db8a1caec,5eb1c7ea9d99fc30b502cc84,118,113
0,1f44e120-3ee1-46dc-9288-0f1b1d03cdbf,5c340fd5a83d180001783c67,83,139
1,1f44e120-3ee1-46dc-9288-0f1b1d03cdbf,5edf0bcccf71bc1c0b806934,139,83
0,9694065a-ab87-442b-b3f4-fa3d8af12802,5f4d53f96aa639a0d605052e,145,30
1,9694065a-ab87-442b-b3f4-fa3d8af12802,5f9addbfc4733c24f8e81be3,30,145
0,3441fe43-ea34-45ae-855c-bdcf1151406e,5d42486206811e001ada5b4b,167,109
1,3441fe43-ea34-45ae-855c-bdcf1151406e,5f400d4a51a8cd1011b37455,109,167
0,0a6ce575-4650-4942-97c6-f220de641a0c,5ee13fce6b82194fb7a8fedc,96,89
1,0a6ce575-4650-4942-97c6-f220de641a0c,5f11f693a02cfb0f417c3c02,89,96
0,70fd143a-79e8-4b68-b779-4f3d97d9d56a,5ea74bccac99141164dfceeb,86,209
1,70fd143a-79e8-4b68-b779-4f3d97d9d56a,5f113ec4c304894ad573296c,209,86
0,55aabab3-03a0-4c3f-b228-255e48da459f,558acd52fdf99b65685f03d9,277,87
1,55aabab3-03a0-4c3f-b228-255e48da459f,5f775d8ac99f3125e763b144,87,277
0,3b6c1e76-b603-4b55-adf8-a715c2d0e7ee,5e573ba5ad27610fa25300aa,89,256
1,3b6c1e76-b603-4b55-adf8-a715c2d0e7ee,5e7bd30c451d18212b458afa,256,89
0,a806bdc5-250b-41e7-a8c7-9440c270f3fe,5ecd65f6bdda300bbf1582d8,67,271
1,a806bdc5-250b-41e7-a8c7-9440c270f3fe,5f17821d53d8590009cfc951,271,67
0,d20a0292-b249-4292-810b-09d04770e3b2,5ae74788d5ec5e000175ea08,200,112
1,d20a0292-b249-4292-810b-09d04770e3b2,5cb929bfebd17d0017e7f848,112,200
0,722a7562-25d0-4187-8235-d68ce6c9a694,5cbe04b4f429ff00159de30e,260,82
1,722a7562-25d0-4187-8235-d68ce6c9a694,5f4afb1288eb746d1804dc1e,82,260
0,f2b4fc5e-f3f1-4dd0-b02f-0b46c3a22a37,5e13542bc12a3699bbdc8753,80,199
1,f2b4fc5e-f3f1-4dd0-b02f-0b46c3a22a37,5ebcd8fc55e67d14203d0fde,199,80
0,3f0961fd-c5b8-416a-9485-2b58bf333c71,5f419b522dc53535e3ee8f0e,131,139
1,3f0961fd-c5b8-416a-9485-2b58bf333c71,5f5eb22e58c9fb7782a6e90c,139,131
0,5d7dc5a5-8dbe-4fb0-bf59-2d53f0ce3b65,5e9ce0a46976671ceda6082a,135,192
1,5d7dc5a5-8dbe-4fb0-bf59-2d53f0ce3b65,5f2712b3488e134d570bc387,192,135
0,a97dac88-0376-41e8-9bfc-dba6c4c0250f,5dd3e6b66ca7e73c42b4eec8,112,104
1,a97dac88-0376-41e8-9bfc-dba6c4c0250f,5e9115dde9961610d06e08b8,104,112
0,ddbd8c9d-1dc5-45ae-b8e4-7a5d1e266748,5d1e5e30a043ee0019453932,157,276
1,ddbd8c9d-1dc5-45ae-b8e4-7a5d1e266748,5f6c7fd05c4f380266f5b78a,276,157
0,f8f51c6f-69de-413f-90c2-d76d002c5512,5e8c4ef7d1aaec03d6486c80,50,159
1,f8f51c6f-69de-413f-90c2-d76d002c5512,5ea714d0ba872d0cc55cdd79,159,50
0,b7309f85-f361-4eca-85cd-70cc93cc4531,5bb6413cb4dca50001df0096,77,289
1,b7309f85-f361-4eca-85cd-70cc93cc4531,5f6bd7c0fddb9f153e52cdb1,289,77
0,14e34c4e-4e27-42d8-928f-ad4a71f80764,5c7e91c1973c990016ea72b0,128,131
1,14e34c4e-4e27-42d8-928f-ad4a71f80764,5eb9af967fbf4b0d17bbe946,131,128
0,01d74df6-2a6f-4c0a-b2c8-6aa4ac78ab18,5f4a4da1575d605c43bef871,315,140
1,01d74df6-2a6f-4c0a-b2c8-6aa4ac78ab18,5f5a3a4c829f790a5c6d1ff2,140,315
0,b5ef5033-b593-4e0a-a63e-66f9c2fccea9,5be76781f6d13b0001cf5257,146,155
1,b5ef5033-b593-4e0a-a63e-66f9c2fccea9,5fa46f7a614df30ea736fd1e,155,146
0,778aeea0-34ed-4b5d-980d-d6ffe062e914,558acd52fdf99b65685f03d9,423,56
1,778aeea0-34ed-4b5d-980d-d6ffe062e914,5f9addbfc4733c24f8e81be3,56,423
0,c97f8a32-6249-409c-b042-aaed261c3f64,5e454881703c9401c7c3fe4f,69,202
1,c97f8a32-6249-409c-b042-aaed261c3f64,5f481f85c6a7d02c489665f2,202,69
0,824c8d5a-0504-4a2d-986c-6494469e2c86,59296fb2e8a7ff000163f033,128,173
1,824c8d5a-0504-4a2d-986c-6494469e2c86,5f2712b3488e134d570bc387,173,128
0,4fcd1092-0958-4eb2-9d74-effc30cdbef2,5eb33a377e2404137054ebe4,130,186
1,4fcd1092-0958-4eb2-9d74-effc30cdbef2,5ee156d710299316d829fe31,186,130
0,6d63882e-8bce-4ca0-97fc-456c33240993,59296fb2e8a7ff000163f033,134,107
1,6d63882e-8bce-4ca0-97fc-456c33240993,5f6cefecb8137d13565d8c33,107,134
0,67ab7641-8772-46ec-a23a-ababb9d194e8,5d61798ee6c26f001cbe2356,50,242
1,67ab7641-8772-46ec-a23a-ababb9d194e8,5ea4a34e4085724768be21a7,242,50
0,d95fdfd5-0e62-4f15-ae81-761f42b60a30,5a7e017f527fd000014685d2,163,52
1,d95fdfd5-0e62-4f15-ae81-761f42b60a30,5e606b1eaf84e83c728748d7,52,163
0,58dabc5c-7cef-4a50-8881-07c6c8e0f656,5e792902c0da0d0cb5ee3de5,93,103
1,58dabc5c-7cef-4a50-8881-07c6c8e0f656,5ea75e57fe8e7013dd8c1224,103,93
0,eb215077-bbb6-45ee-923f-345783358eee,5a73899f9cdd1800017786f0,47,87
1,eb215077-bbb6-45ee-923f-345783358eee,5c4af67cdccaa800016b3192,87,47
0,ac0e935d-4323-4b8a-8e95-9679c48b01ea,5dd31d3216d10c341d2d2c7e,124,119
1,ac0e935d-4323-4b8a-8e95-9679c48b01ea,5f16520a9e2ee97d266d4241,119,124
0,17ab5197-7d36-4697-a969-e6b8db3862ec,5ec8179eb5b1d20f88b26120,57,90
1,17ab5197-7d36-4697-a969-e6b8db3862ec,5ec96c9a80f84647e8582cb9,90,57
0,8d0c52af-1e6d-46ca-a709-28c7ba9734ce,5dd28beafce6062a4f5221b3,136,52
1,8d0c52af-1e6d-46ca-a709-28c7ba9734ce,5e2d9faa72e2fa39058e5b4a,52,136
0,b9cb85c5-1a07-4907-b6c7-0147ad88ab13,5dd28beafce6062a4f5221b3,113,63
1,b9cb85c5-1a07-4907-b6c7-0147ad88ab13,5ec00f62cf12be40ea6fe344,63,113
0,44e03fdf-acae-40e9-909a-70826aebe7d7,5de9863a5c91a40b4a969920,119,68
1,44e03fdf-acae-40e9-909a-70826aebe7d7,5ede89655600b51030337511,68,119
0,b63fe811-315a-45bf-90dd-3dbfcf509e95,5b97f8988ae8150001c7a887,195,185
1,b63fe811-315a-45bf-90dd-3dbfcf509e95,5f1cc717981bb7584655fe62,185,195
0,4523b310-1fd8-42c0-b2c0-ecbc219382cb,5dead51bb48fa7200b3d0dd8,74,248
1,4523b310-1fd8-42c0-b2c0-ecbc219382cb,5f03e4a77df42060e6b3dd13,248,74
0,41b5746a-0546-4c67-b262-a61ed5a6af2b,57272517e386b9000e3e2b72,249,122
1,41b5746a-0546-4c67-b262-a61ed5a6af2b,5dce9859c41dc20fc2407bf0,122,249
0,5851d203-c634-4af0-af0c-cb76d52f02a7,59b013c8f69f340001866ffc,80,181
1,5851d203-c634-4af0-af0c-cb76d52f02a7,5eb06b4ab1f63a0f7384b7b9,181,80
0,433c9a8c-8a0e-4eb4-8a32-d366a5aeee84,591bc89fb817f400015b7017,170,127
1,433c9a8c-8a0e-4eb4-8a32-d366a5aeee84,5e17938e5bcd430947a98c2c,127,170
0,7fab8351-a974-4066-be77-59569259a0d4,58ae59babb9e0f0001acb414,264,40
1,7fab8351-a974-4066-be77-59569259a0d4,5efdcf388c837e24c1bbb083,40,264
0,cabb80fc-56dd-4d9e-a422-a59ef6f40690,5dbc46b70338051eb7999760,221,230
1,cabb80fc-56dd-4d9e-a422-a59ef6f40690,5e9732d6bafec41daaf8fc30,230,221
0,7c41de7f-b269-4431-ba03-ae25f1c269e4,5bf5f40635087500014257fe,144,155
1,7c41de7f-b269-4431-ba03-ae25f1c269e4,5efe33b14177723069d82cfd,155,144
0,5a0ac4b2-c32c-4328-85ff-f57b645f838a,5591b00afdf99b62fdfd6a34,133,78
1,5a0ac4b2-c32c-4328-85ff-f57b645f838a,5e8ca66ce6592d0350103956,78,133
0,5a296223-a8fc-42bd-adc9-7e9382109c63,5e0e49cfbf3d4e5b0925b2a3,116,329
1,5a296223-a8fc-42bd-adc9-7e9382109c63,5f568b81712ed00cb3759181,329,116
0,485ab0d1-e649-4c0b-8a60-49b2ee46dc6b,59ed1eb67f3d71000171e23b,146,104
1,485ab0d1-e649-4c0b-8a60-49b2ee46dc6b,5e7751362226d42b52f254d6,104,146
0,55fe9177-e5c7-459f-b4a9-457b91018c60,5e0aa9378f1faf32c47f560c,137,95
1,55fe9177-e5c7-459f-b4a9-457b91018c60,5f39a2f898f81753f878f7f9,95,137
0,ce2763c2-40e5-4951-90e9-fd5adfbebcea,5e454881703c9401c7c3fe4f,90,112
1,ce2763c2-40e5-4951-90e9-fd5adfbebcea,5e7a0db8588326011907fb6a,112,90
0,72b33144-a3da-4a23-ada2-ba21f9e973bc,58c1ce3c3783090001b49355,48,152
1,72b33144-a3da-4a23-ada2-ba21f9e973bc,5a693e48c0d8360001082fda,152,48
0,ffc979b7-f249-4213-8e92-1ee6c9ddfd82,5d7fd2a5987f70001602d95b,108,101
1,ffc979b7-f249-4213-8e92-1ee6c9ddfd82,5e9a363724927e0d07782751,101,108
0,81f75ece-fc36-405f-a281-a28213a8707d,5b6cb3049ee1a50001c5ef0f,57,172
1,81f75ece-fc36-405f-a281-a28213a8707d,5ef6743fa4d98d36b3d86694,172,57
0,fe2ec1ed-027e-404d-94c7-8fc1587aa3bc,5d2f7fb4bb27200019010768,176,90
1,fe2ec1ed-027e-404d-94c7-8fc1587aa3bc,5e260ea4e8ff3a85e65395ac,90,176
0,f7c8a6ae-6952-40e6-a0cf-5235594c6612,5d964976b8040b001761467c,95,148
1,f7c8a6ae-6952-40e6-a0cf-5235594c6612,5ec453f93ba6b432bdf01d58,148,95
0,bed8e4f0-fcc5-480d-914e-41059d6af882,5de5e8e5a1a3fb572da9cce5,67,141
1,bed8e4f0-fcc5-480d-914e-41059d6af882,5e857e9acec05016fd59b045,141,67
0,d43ee42d-1801-4e67-895b-5ed25e3a271a,5edd1133213f7a077ee2709b,46,125
1,d43ee42d-1801-4e67-895b-5ed25e3a271a,5f56e1d1b72358165158550d,125,46
0,cb606019-e295-40eb-819e-a1707f3f215d,5e52af8dd120e7000bc35826,28,206
1,cb606019-e295-40eb-819e-a1707f3f215d,5f69256939716410ede6f2be,206,28
0,54046304-4af5-449c-abe1-2bab8b5b597e,5b97f8988ae8150001c7a887,301,63
1,54046304-4af5-449c-abe1-2bab8b5b597e,5dc0ac2c441a2105cbb3bb0f,63,301
0,adba8838-0c7e-4013-9734-46dfd60dd668,5bcc60b95c2b810001dc68e2,165,66
1,adba8838-0c7e-4013-9734-46dfd60dd668,5c3a1ef5e57f0500018506c0,66,165
0,ac019252-e608-4383-a8bf-fb8be5877cfe,5d06b3a3ae1dc1000167e533,162,127
1,ac019252-e608-4383-a8bf-fb8be5877cfe,5d42eb0db3dfc40018ab2c36,127,162
0,26dcc0cf-44f8-45a1-a48f-2add3083502f,5c6f1611922d7a00017cb800,42,211
1,26dcc0cf-44f8-45a1-a48f-2add3083502f,5dd84869f83c9f7f8e25ce29,211,42
0,56f21a75-4e86-4dee-9a15-a4f68e86e1a3,5efbe4f0c9f37c1a3b70afaf,101,95
1,56f21a75-4e86-4dee-9a15-a4f68e86e1a3,5f26378609aca228dcfd19fa,95,101
0,7193181e-85e5-4c31-96f7-d4f38c312f71,5c30b27e3329f40001e8e582,158,71
1,7193181e-85e5-4c31-96f7-d4f38c312f71,5ce36fd645ff250001244987,71,158
0,36f338b1-bb0e-4c79-b40d-1c584913f262,5ed674a74aaed5093c46b6e8,49,284
1,36f338b1-bb0e-4c79-b40d-1c584913f262,5f0963c6310eaf000b922e94,284,49
0,aab1dd34-fa65-40e8-9a72-ef7785e4ca16,5e21d253c7fe654b45073bcf,176,169
1,aab1dd34-fa65-40e8-9a72-ef7785e4ca16,5f8239eda08cb4367e704ba2,169,176
0,754240f9-69ef-481c-8484-3de526bf96a3,5ee2916b70aa643be19c0036,96,188
1,754240f9-69ef-481c-8484-3de526bf96a3,5efe907ba8384039f55a9625,188,96
0,dbbf2d8f-eaba-478c-bf32-330620a4b4ee,5a70d87e9cdd180001776440,149,176
1,dbbf2d8f-eaba-478c-bf32-330620a4b4ee,5dd406d9c23e0d3e6dacc034,176,149
0,f888a1ee-43b5-49e2-809b-65187ee3e24e,5706fb93914b7100093b7925,102,201
1,f888a1ee-43b5-49e2-809b-65187ee3e24e,5d964976b8040b001761467c,201,102
0,bd4ae90f-30f8-4d5f-86fb-2957934230be,57af9cdda169b50001a434e3,122,26
1,bd4ae90f-30f8-4d5f-86fb-2957934230be,5a791168f49c9a0001f31061,26,122
0,50b3e83a-831f-4ab5-8da6-bf0d5da32b1d,5eb4a3fb75168630c3e6fdb1,332,69
1,50b3e83a-831f-4ab5-8da6-bf0d5da32b1d,5f18ff404f90fe1473c2e3b6,69,332
0,ab8eb2bc-577f-4842-809e-0001c217cfe6,5ec4a0fffe991f37f61b356e,168,104
1,ab8eb2bc-577f-4842-809e-0001c217cfe6,5f5a3a4c829f790a5c6d1ff2,104,168
0,feec1858-a662-42b2-b617-78a790748186,5cb60f1eefd4130001bbfdb7,91,385
1,feec1858-a662-42b2-b617-78a790748186,5d84d74aba692b001d6708b3,385,91
0,fe6a774c-6da0-4cbc-99d1-6ed272078a22,5e322c53287816210062d0ac,54,150
1,fe6a774c-6da0-4cbc-99d1-6ed272078a22,5ef3e76be991b816cd499e69,150,54
0,e82562f4-0dca-4356-83f4-11753a790e79,  5cb929bfebd17d0017e7f848,121,174
1,e82562f4-0dca-4356-83f4-11753a790e79,5f00cc127086ce2029ae6541,174,121
0,1b360f15-9b2c-4ef7-a639-211b0cefb9f4,5e3dd36d19be0d040a17f13f,17,89
1,1b360f15-9b2c-4ef7-a639-211b0cefb9f4,5e9893ed5638a10bda112333,89,17
0,3b478687-dce5-410c-906b-765e9da86e3d,5eab89102e910016bb0b5414,236,113
